S1	S2	lr_inc	lr_dec	max_err	  PK[%]	  lr	MSE		epoch	work_progress[%]
50 	 10 	 1.03 	 0.6 	 1.02 	  59 	 0.01 	 0.0831692 	  92 	 0.00122888
50 	 10 	 1.03 	 0.6 	 1.03 	 52.13 	 0.01 	 0.0844718 	  73 	 0.00245776
50 	 10 	 1.03 	 0.6 	 1.04 	  50 	 0.01 	 0.0902188 	  24 	 0.00368664
50 	 10 	 1.03 	 0.6 	 1.05 	 45.88 	 0.01 	 0.0965761 	   5 	 0.00491551
50 	 10 	 1.03 	 0.6 	 1.06 	 46.25 	 0.01 	 0.0815451 	 114 	 0.00614439
50 	 10 	 1.03 	 0.65 	 1.02 	 54.75 	 0.01 	 0.0802372 	 123 	 0.00737327
50 	 10 	 1.03 	 0.65 	 1.03 	 37.63 	 0.01 	 0.0832393 	 132 	 0.00860215
50 	 10 	 1.03 	 0.65 	 1.04 	  52 	 0.01 	 0.0844688 	  68 	 0.00983103
50 	 10 	 1.03 	 0.65 	 1.05 	 61.25 	 0.01 	 0.0800713 	 122 	 0.0110599
50 	 10 	 1.03 	 0.65 	 1.06 	 29.5 	 0.01 	 0.0830442 	 216 	 0.0122888
50 	 10 	 1.03 	 0.7 	 1.02 	 31.37 	 0.01 	 0.0816035 	 253 	 0.0135177
50 	 10 	 1.03 	 0.7 	 1.03 	 38.13 	 0.01 	 0.0836764 	 109 	 0.0147465
50 	 10 	 1.03 	 0.7 	 1.04 	 73.13 	 0.01 	 0.0810186 	 271 	 0.0159754
50 	 10 	 1.03 	 0.7 	 1.05 	 49.38 	 0.01 	 0.092011 	  18 	 0.0172043
50 	 10 	 1.03 	 0.7 	 1.06 	 80.38 	 0.01 	 0.084048 	 203 	 0.0184332
50 	 10 	 1.03 	 0.75 	 1.02 	 56.13 	 0.01 	 0.0834245 	  54 	 0.0196621
50 	 10 	 1.03 	 0.75 	 1.03 	 39.88 	 0.01 	 0.0817153 	 118 	 0.0208909
50 	 10 	 1.03 	 0.75 	 1.04 	 49.5 	 0.01 	 0.0879229 	  16 	 0.0221198
50 	 10 	 1.03 	 0.75 	 1.05 	 46.25 	 0.01 	 0.0873728 	  53 	 0.0233487
50 	 10 	 1.03 	 0.75 	 1.06 	 55.25 	 0.01 	 0.0839008 	  90 	 0.0245776
50 	 10 	 1.03 	 0.8 	 1.02 	 45.38 	 0.01 	 0.0818192 	  93 	 0.0258065
50 	 10 	 1.03 	 0.8 	 1.03 	 32.75 	 0.01 	 0.0961636 	   8 	 0.0270353
50 	 10 	 1.03 	 0.8 	 1.04 	 52.63 	 0.01 	 0.0901264 	  26 	 0.0282642
50 	 10 	 1.03 	 0.8 	 1.05 	  46 	 0.01 	 0.0853874 	  66 	 0.0294931
50 	 10 	 1.03 	 0.8 	 1.06 	 12.88 	 0.01 	 0.0842191 	 139 	 0.030722
50 	 10 	 1.04 	 0.6 	 1.02 	 48.88 	 0.01 	 0.0809264 	 116 	 0.0319508
50 	 10 	 1.04 	 0.6 	 1.03 	 46.38 	 0.01 	 0.0805442 	 176 	 0.0331797
50 	 10 	 1.04 	 0.6 	 1.04 	 52.37 	 0.01 	 0.0812172 	 254 	 0.0344086
50 	 10 	 1.04 	 0.6 	 1.05 	 52.5 	 0.01 	 0.0926161 	  26 	 0.0356375
50 	 10 	 1.04 	 0.6 	 1.06 	 45.5 	 0.01 	 0.0900207 	  28 	 0.0368664
50 	 10 	 1.04 	 0.65 	 1.02 	 37.13 	 0.01 	 0.0810685 	  95 	 0.0380952
50 	 10 	 1.04 	 0.65 	 1.03 	 56.13 	 0.01 	 0.0814521 	  74 	 0.0393241
50 	 10 	 1.04 	 0.65 	 1.04 	 67.5 	 0.01 	 0.0819829 	 145 	 0.040553
50 	 10 	 1.04 	 0.65 	 1.05 	 71.88 	 0.01 	 0.0808722 	 189 	 0.0417819
50 	 10 	 1.04 	 0.65 	 1.06 	  72 	 0.01 	 0.0803742 	 202 	 0.0430108
50 	 10 	 1.04 	 0.7 	 1.02 	  73 	 0.01 	 0.0764373 	 690 	 0.0442396
50 	 10 	 1.04 	 0.7 	 1.03 	  50 	 0.01 	 0.0844889 	  39 	 0.0454685
50 	 10 	 1.04 	 0.7 	 1.04 	 19.25 	 0.01 	 0.084498 	 108 	 0.0466974
50 	 10 	 1.04 	 0.7 	 1.05 	 75.25 	 0.01 	 0.0810364 	 201 	 0.0479263
50 	 10 	 1.04 	 0.7 	 1.06 	 75.13 	 0.01 	 0.0833682 	 107 	 0.0491551
50 	 10 	 1.04 	 0.75 	 1.02 	 53.37 	 0.01 	 0.0757625 	 961 	 0.050384
